id,project,branch,change_id,subject,status,created,updated,submitted,insertions,deletions,total_comment_count,number,current_revision,topic,discussion_messages_count,reviewers_count,revisions_count,files_count,owner_account_id,owner_name,owner_username,commit_message
openstack%2Fcinder~master~I658e54966c390b41e3b551dd9827606c2e013511,openstack/cinder,master,I658e54966c390b41e3b551dd9827606c2e013511,support new HTTP microversion header,MERGED,2016-03-01 23:56:29.000000000,2016-03-27 00:14:59.000000000,2016-03-05 01:26:08.000000000,95,56,27,286901,ef7ed8dcb28e743edbd839261a948fa84089f8fa,bug/1551941,131,47,6,4,7173,Scott DAngelo,scottda,"support new HTTP microversion header

According to API working group guidelines:
https://review.openstack.org/#/c/243414

microversion headers should be of the form:
OpenStack-API-Version: [SERVICE_TYPE] 2.114

i.e OpenStack-API-Version: volume 3.22

Two extra headers are always returned in the response:

    OpenStack-API-Version: [SERVICE_TYPE] version_number
    Vary: OpenStack-API-Version

note: Servers must be prepared to deal with multiple
  OpenStack-API-Version headers. This could happen when a client
  designed to address multiple services always sends the headers it
  thinks it needs. Most Python frameworks will handle this by setting
  the value of the header to the values of all matching headers,
  joined by a ',' (comma). For example ``compute 2.11,identity
  2.114``.

Closes-Bug: #1551941
Change-Id: I658e54966c390b41e3b551dd9827606c2e013511
"
openstack%2Fdesignate-dashboard~master~Id5f0f0cb9cba455fededa622da04ed7bee313218,openstack/designate-dashboard,master,Id5f0f0cb9cba455fededa622da04ed7bee313218,Add ADD_INSTALLED_APPS to 'enabled' file,MERGED,2016-03-23 21:17:16.000000000,2016-03-27 00:03:38.000000000,2016-03-27 00:03:38.000000000,2,0,0,296806,1ed7893eb2ae10172a2f664fc05428c28c29099e,bug/1561202,17,3,1,1,841,Akihiro Motoki,amotoki,"Add ADD_INSTALLED_APPS to 'enabled' file

Django looks for translation catalogs from directories in
INSTALLED_APPS. To display translations for designate-dashboard,
'designatedashboard' needs to be registered to INSTALLED_APPS.

Change-Id: Id5f0f0cb9cba455fededa622da04ed7bee313218
Closes-Bug: #1561202
"
openstack%2Fneutron~master~I2571ec3453c2a5cc95c17b9c65de482e7e0ce9e5,openstack/neutron,master,I2571ec3453c2a5cc95c17b9c65de482e7e0ce9e5,DVR:Remove unwanted check in _get_dvr_service_port_hostid,MERGED,2016-02-02 22:30:17.000000000,2016-03-26 23:42:48.000000000,2016-03-03 08:33:55.000000000,1,2,11,275427,8dcb598080787323eac07d68fda5b6b39c758cf6,bug/cleanup_get_dvr_service_port_host_id,83,22,4,1,7016,Swaminathan Vasudevan,souminathan,"DVR:Remove unwanted check in _get_dvr_service_port_hostid

There is a check in _get_dvr_service_port_hostid to verify
if the port belongs to dvr service port or an agent gateway
port.

There is no need to check for the agent gateway port host.
This might be a left over from the previous cycle cleanup.

This patch removes the unwanted check.

Change-Id: I2571ec3453c2a5cc95c17b9c65de482e7e0ce9e5
"
openstack%2Fneutron~master~Ic091fa78dfd133179c71cbc847bf955a06cb248a,openstack/neutron,master,Ic091fa78dfd133179c71cbc847bf955a06cb248a,Make agent interface plugging utilize network MTU,MERGED,2016-02-23 21:00:21.000000000,2016-03-26 23:17:10.000000000,2016-03-02 05:57:00.000000000,101,37,23,283790,4df8d9a7016ab20fce235833d792b89309ec98a7,bug/1549470,163,21,10,12,7787,Kevin Benton,blak111,"Make agent interface plugging utilize network MTU

This changes the 'plug' and 'plug_new' interfaces of the
LinuxInterfaceDriver to accept an MTU argument. It then
updates the dhcp agent and l3 agent to pass the MTU that
is set on the network that the port belongs to. This allows
it to take into account the overhead calculations that are
done for encapsulation types.

It's necessary for the L3 agent to have the MTU because it
must recognize when fragmentation is needed so it can fragment
or generate an ICMP error.

It's necessary for the DHCP agent to have the MTU so it doesn't
interfere when it plugs into a bridge with a larger than 1500
MTU (the bridge would reduce its MTU to match the agent).

If an operator sets 'network_device_mtu', the value of that
will be used instead to preserve previous behavior.

Closes-Bug: #1549470
Closes-Bug: #1542108
Closes-Bug: #1542475
DocImpact: Neutron agents now support arbitrary MTU
           configurations on each network (including
           jumbo frames). This is accomplished by checking
           the MTU value defined for each network on which
           it is wiring VIFs.
Co-Authored-By: Matt Kassawara <mkassawara@gmail.com>
Change-Id: Ic091fa78dfd133179c71cbc847bf955a06cb248a
"
openstack%2Fpuppet-swift~stable%2Fmitaka~Ia2fa5ba195908cccc2b189b6d021e8f0cee40ee0,openstack/puppet-swift,stable/mitaka,Ia2fa5ba195908cccc2b189b6d021e8f0cee40ee0,Updates for stable/mitaka,MERGED,2016-03-24 22:50:32.000000000,2016-03-26 22:25:44.000000000,2016-03-26 22:25:44.000000000,10,1,0,297416,7f8469a6c8a0dd600c81a5a4697b3e0dc873744d,puppet/mitaka,28,4,2,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: Ia2fa5ba195908cccc2b189b6d021e8f0cee40ee0
"
openstack%2Fpuppet-nova~stable%2Fmitaka~Ie82785aea8dfc62e7e61ff9925e9f4622895b206,openstack/puppet-nova,stable/mitaka,Ie82785aea8dfc62e7e61ff9925e9f4622895b206,Updates for stable/mitaka,MERGED,2016-03-24 22:50:11.000000000,2016-03-26 22:25:33.000000000,2016-03-26 22:25:33.000000000,10,1,0,297412,162b8f324bcf15db23252f5c0cc86ac2167d1f40,puppet/mitaka,28,4,2,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: Ie82785aea8dfc62e7e61ff9925e9f4622895b206
"
openstack%2Fpuppet-openstack_extras~master~I1103bb9e8013e07bf5d3c67d7324c2247aedc8a6,openstack/puppet-openstack_extras,master,I1103bb9e8013e07bf5d3c67d7324c2247aedc8a6,Import release notes from stable/mitaka,MERGED,2016-03-24 23:04:13.000000000,2016-03-26 22:25:26.000000000,2016-03-26 22:25:26.000000000,7,0,0,297439,8a39fd470d9bbb62d6b32b4f2a412c4af85878f0,puppet/mitaka,18,5,1,2,3153,Emilien Macchi,emilienm,"Import release notes from stable/mitaka

stable/mitaka branch does exist now, let's import the notes from it.

Change-Id: I1103bb9e8013e07bf5d3c67d7324c2247aedc8a6
"
openstack%2Fpuppet-ironic~stable%2Fmitaka~Icdf1f041fd75b452d9be6ea7bda85ba8c0d14e67,openstack/puppet-ironic,stable/mitaka,Icdf1f041fd75b452d9be6ea7bda85ba8c0d14e67,Updates for stable/mitaka,MERGED,2016-03-24 22:49:44.000000000,2016-03-26 22:25:18.000000000,2016-03-26 22:25:18.000000000,10,1,0,297407,63d2c6d4d8c1be36b59e5c33900c7f1fbdf33092,puppet/mitaka,10,4,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: Icdf1f041fd75b452d9be6ea7bda85ba8c0d14e67
"
openstack%2Fneutron~master~I2e790bf052f18f7314bfd1677fde65b96b2a5edd,openstack/neutron,master,I2e790bf052f18f7314bfd1677fde65b96b2a5edd,Removed static reference to LinuxBridge in logging,MERGED,2016-02-29 19:00:27.000000000,2016-03-26 22:24:06.000000000,2016-03-02 06:26:46.000000000,6,8,0,286224,1ed0acd269574880d1009e96d0257ae5a61581b9,bug1551219,49,17,2,1,20444,gh159m,gh159m,"Removed static reference to LinuxBridge in logging

Removed hard-coded ""LinuxBridge"" from logging message in the common
agent since it could also be used by other agents and changed it to
log the agent type instead.  This should allow logs to reflect
which agent type is actually using the common agent.

Removed unused/leftover constants from the common agent.

Change-Id: I2e790bf052f18f7314bfd1677fde65b96b2a5edd
Closes-Bug: #1551219
"
openstack%2Fneutron~master~I2e790bf052f18f7314bfd1677fde65b96b2a5edd,openstack/neutron,master,I2e790bf052f18f7314bfd1677fde65b96b2a5edd,Removed static reference to LinuxBridge in logging,MERGED,2016-02-29 19:00:27.000000000,2016-03-26 22:24:06.000000000,2016-03-02 06:26:46.000000000,6,8,0,286224,1ed0acd269574880d1009e96d0257ae5a61581b9,bug1551219,49,17,2,1,20444,gh159m,gh159m,"Removed static reference to LinuxBridge in logging

Removed hard-coded ""LinuxBridge"" from logging message in the common
agent since it could also be used by other agents and changed it to
log the agent type instead.  This should allow logs to reflect
which agent type is actually using the common agent.

Removed unused/leftover constants from the common agent.

Change-Id: I2e790bf052f18f7314bfd1677fde65b96b2a5edd
Closes-Bug: #1551219
"
openstack%2Fcinder~master~Id4d73e76ec64e4ac00291ed9b7377c47e40bc551,openstack/cinder,master,Id4d73e76ec64e4ac00291ed9b7377c47e40bc551,Allow for Pure drivers to verify HTTPS requests,MERGED,2016-02-18 04:45:39.000000000,2016-03-26 22:23:29.000000000,2016-03-05 01:25:46.000000000,101,8,4,281625,615cc81051164c8e53c4237a28563264d1edc768,bug/1546655,147,48,7,3,12924,Patrick East,patrick.east,"Allow for Pure drivers to verify HTTPS requests

This pipes in the config options (driver_ssl_cert_verify and
driver_ssl_cert_path) for verifying https requests to the
purestorage python module. This will allow for the underlying https
management API requests to the array to be verified.

To use this feature a newer (>1.4.0) version of the pure storage python
module will be required.

DocImpact: Need to update Pure Storage Volume Driver config reference
to mention that it can use the new config options and the python module
version requirements that go along with it.

Change-Id: Id4d73e76ec64e4ac00291ed9b7377c47e40bc551
Closes-Bug: #1546655
"
openstack%2Fpuppet-glance~stable%2Fmitaka~Id60a5ae1bd7976e808143e5488d4c67164247767,openstack/puppet-glance,stable/mitaka,Id60a5ae1bd7976e808143e5488d4c67164247767,Updates for stable/mitaka,MERGED,2016-03-24 22:49:28.000000000,2016-03-26 22:07:32.000000000,2016-03-26 22:07:32.000000000,10,1,0,297404,ccf2b55593bc3cccefbe42abffb9542e34e5e858,puppet/mitaka,13,3,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: Id60a5ae1bd7976e808143e5488d4c67164247767
"
openstack%2Fpuppet-openstacklib~stable%2Fmitaka~Idb829555e63a563ad04c40d201cea1cf46e11982,openstack/puppet-openstacklib,stable/mitaka,Idb829555e63a563ad04c40d201cea1cf46e11982,Updates for stable/mitaka,MERGED,2016-03-24 22:50:22.000000000,2016-03-26 22:07:25.000000000,2016-03-26 22:07:25.000000000,10,1,0,297414,b6feabc0e37b5f9d965b76b4c0dba471ea6d4761,puppet/mitaka,10,4,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: Idb829555e63a563ad04c40d201cea1cf46e11982
"
openstack%2Fproject-config~master~I6176057dbf1d2b07122ebd9a97acfcad1d03eb6e,openstack/project-config,master,I6176057dbf1d2b07122ebd9a97acfcad1d03eb6e,Create puppet-openstack-guide,MERGED,2016-03-23 22:32:58.000000000,2016-03-26 22:00:38.000000000,2016-03-26 22:00:38.000000000,22,0,4,296821,e879ac5dac0112703632ec95fc6a16c35cc8db66,puppet/guide,27,16,8,4,3153,Emilien Macchi,emilienm,"Create puppet-openstack-guide

This is a new repository that aims to host Puppet OpenStack
documentation in RST, like it's done in other projects.

Governance patch:
https://review.openstack.org/#/c/296778/

Change-Id: I6176057dbf1d2b07122ebd9a97acfcad1d03eb6e
"
openstack%2Fmonasca-api~master~I7db28aff369a389d59a65a0c1bf21173b3bf77ba,openstack/monasca-api,master,I7db28aff369a389d59a65a0c1bf21173b3bf77ba,Upgrade to InfluxDB 0.11.0-1 in DevStack plugin,ABANDONED,2016-03-26 20:10:43.000000000,2016-03-26 21:32:27.000000000,,2,2,0,297985,2dd9b5956bdf8b8a93ce878955be5e2208f66c17,influxdb-11.0.0-1,3,1,1,2,2419,Roland Hochmuth,roland-hochmuth-s,"Upgrade to InfluxDB 0.11.0-1 in DevStack plugin

Change-Id: I7db28aff369a389d59a65a0c1bf21173b3bf77ba
"
openstack%2Fneutron~master~I1edcbb2fa131f66f6438837d755b0be777e7b3ff,openstack/neutron,master,I1edcbb2fa131f66f6438837d755b0be777e7b3ff,Removed static reference to LinuxBridge in logging,ABANDONED,2016-02-29 18:56:04.000000000,2016-03-26 21:31:29.000000000,,6,8,0,286211,32317c7a2255381afdecffc409adc32ce86ef700,,12,10,1,1,20444,gh159m,gh159m,"Removed static reference to LinuxBridge in logging

Removed hard-coded ""LinuxBridge"" from logging message in the common
agent since it could also be used by other agents and changed it to
log the agent type instead.  This should allow logs to reflect
which agent type is actually using the common agent.

Removed unused/leftover constants from the common agent.

Change-Id: I1edcbb2fa131f66f6438837d755b0be777e7b3ff
Closes-Bug: #1551219
"
openstack%2Fneutron~master~I3ea4b529025c8ac3c4092f3720124647861e6668,openstack/neutron,master,I3ea4b529025c8ac3c4092f3720124647861e6668,Remove unused pngmath Sphinx extension,MERGED,2016-02-29 18:55:14.000000000,2016-03-26 21:04:18.000000000,2016-03-11 16:07:55.000000000,0,1,0,286208,cd3ff208989baab8d91c5ee67a1238ce80b1d185,pngmath,27,14,2,1,6547,Andreas Jaeger,jaegerandi,"Remove unused pngmath Sphinx extension

There's no RST file that uses "".. math"" and thus
the pngmath Sphinx extension is not used and can
get removed.

Change-Id: I3ea4b529025c8ac3c4092f3720124647861e6668
"
openstack%2Fpuppet-nova~master~I5f70e1f0fa8872bf95f8974f41fd5f46aa59493d,openstack/puppet-nova,master,I5f70e1f0fa8872bf95f8974f41fd5f46aa59493d,[WIP] Initial support for bindep,ABANDONED,2016-03-26 19:33:09.000000000,2016-03-26 20:56:24.000000000,,0,0,0,297982,6fb2a6f93045a565eaf30713672e470cae9ff27b,,4,2,1,1,4162,Paul Belanger,pabelanger,"[WIP] Initial support for bindep

Bindep is a binary dependency automation that allows projects to
control which packages are installed by default. For puppet projects
we want to start with an empty slate to ensure the manifests work as
expected.

Change-Id: I5f70e1f0fa8872bf95f8974f41fd5f46aa59493d
Signed-off-by: Paul Belanger <pabelanger@redhat.com>
"
openstack%2Fpuppet-trove~stable%2Fmitaka~I2d6e20413231e6bcb8968801fbf2124100ea1133,openstack/puppet-trove,stable/mitaka,I2d6e20413231e6bcb8968801fbf2124100ea1133,Updates for stable/mitaka,MERGED,2016-03-24 23:10:50.000000000,2016-03-26 20:49:52.000000000,2016-03-26 20:49:52.000000000,10,1,0,297447,b7981c33d7d6115457416c35bc41a42c3c567cfc,puppet/mitaka,7,3,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: I2d6e20413231e6bcb8968801fbf2124100ea1133
"
openstack%2Fpuppet-neutron~stable%2Fmitaka~I5c236d5401236f0f804baa7036d7acf853150cfd,openstack/puppet-neutron,stable/mitaka,I5c236d5401236f0f804baa7036d7acf853150cfd,Updates for stable/mitaka,MERGED,2016-03-24 22:50:06.000000000,2016-03-26 20:44:40.000000000,2016-03-26 20:44:40.000000000,10,1,0,297411,fdc01297cd0b4e4220e24705a01aea1c27a2d10d,puppet/mitaka,9,3,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: I5c236d5401236f0f804baa7036d7acf853150cfd
"
openstack%2Fpuppet-horizon~stable%2Fmitaka~I215596b1322156bc5bf4222763aba3806edd5ed6,openstack/puppet-horizon,stable/mitaka,I215596b1322156bc5bf4222763aba3806edd5ed6,Updates for stable/mitaka,MERGED,2016-03-24 22:49:39.000000000,2016-03-26 20:44:33.000000000,2016-03-26 20:44:33.000000000,10,1,0,297406,07de7af9ef72dd762eb6e4a44797b4955e38b831,puppet/mitaka,10,4,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: I215596b1322156bc5bf4222763aba3806edd5ed6
"
openstack%2Fpuppet-gnocchi~stable%2Fmitaka~I2324f59ebbb0c53d83cc85f7710d6467578348e7,openstack/puppet-gnocchi,stable/mitaka,I2324f59ebbb0c53d83cc85f7710d6467578348e7,Updates for stable/mitaka,MERGED,2016-03-24 22:49:33.000000000,2016-03-26 20:44:27.000000000,2016-03-26 20:44:27.000000000,10,1,0,297405,c9ea0cedd79513f94d0e9744ceead599cc7bdbb7,puppet/mitaka,8,3,1,4,3153,Emilien Macchi,emilienm,"Updates for stable/mitaka

* Update reno to find notes on stable/mitaka.
* Update Gemfile to checkout puppet-openstack_spec_helper
  from stable/mitaka.
* Update .gitreview to use stable/mitaka by default.

Change-Id: I2324f59ebbb0c53d83cc85f7710d6467578348e7
"
openstack%2Ffuel-library~master~I6ba572c75d65f88f0bf3b6eeb289d644f63d41b0,openstack/fuel-library,master,I6ba572c75d65f88f0bf3b6eeb289d644f63d41b0,Run swift after glance is configured,MERGED,2016-03-25 19:35:22.000000000,2016-03-26 20:40:35.000000000,2016-03-26 20:39:47.000000000,1,0,0,297833,560f319a3062090eb68df5291b6ebfa9336548de,bug/1556068,33,10,2,1,14985,Alex Schultz,mwhahaha,"Run swift after glance is configured

We use /var/lib/glance/nodes for swift storage as we are backing glance
with swift. Unfortunately because the glance packages include a
recursive chmod on /var/lib/glance we need to ensure that we configure
the permissions for swift after glance is installed.

Change-Id: I6ba572c75d65f88f0bf3b6eeb289d644f63d41b0
Closes-Bug: 1556068
"
openstack%2Fkolla~master~I21f51811ec4256d9b6b2e219de6201e4811dfc5a,openstack/kolla,master,I21f51811ec4256d9b6b2e219de6201e4811dfc5a,Fix typos in Kolla,MERGED,2016-03-26 02:56:01.000000000,2016-03-26 20:20:01.000000000,2016-03-26 20:20:01.000000000,4,4,2,297909,328a7e88982f9c5dade1a6f0c658aaf5011a58b6,bug/1,15,6,3,4,19853,Nguyen Hung Phuong,phuongnh,"Fix typos in Kolla

TrivialFix

Change-Id: I21f51811ec4256d9b6b2e219de6201e4811dfc5a
"
openstack%2Fproject-config~master~I84d9cbe0ff7bb9375e952a4e5ddc35f19e49f240,openstack/project-config,master,I84d9cbe0ff7bb9375e952a4e5ddc35f19e49f240,Defer bifrost tag ACLs to release team,MERGED,2016-03-25 19:37:20.000000000,2016-03-26 19:55:35.000000000,2016-03-26 19:55:35.000000000,0,3,0,297834,91c6dcc7fe27aea4a85a236cd06603d95521d619,bifrost-release-acls,9,5,1,1,10343,Jim Rollenhagen,jimrollenhagen,"Defer bifrost tag ACLs to release team

This is to prevent a manual release as this project is managed by the
release team.

Julia Kreger should +1 this before merging.

Change-Id: I84d9cbe0ff7bb9375e952a4e5ddc35f19e49f240
"
openstack%2Fproject-config~master~If692b7b160cc59ff6621060cf1a2b4a09e95d226,openstack/project-config,master,If692b7b160cc59ff6621060cf1a2b4a09e95d226,Update Octavia jobs for docs job and bitrot,MERGED,2016-03-25 19:16:45.000000000,2016-03-26 19:53:00.000000000,2016-03-26 19:53:00.000000000,5,4,3,297823,dfb01e673139c5e32d24d208290415fa9272fb32,,10,4,2,2,11628,Michael Johnson,johnsom,"Update Octavia jobs for docs job and bitrot

The Octavia check gate is missing the docs job and was not testing
stable/liberty or stable/mitaka.  This patch updates Octavia to
run these additional jobs.

Change-Id: If692b7b160cc59ff6621060cf1a2b4a09e95d226
"
